DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,TOCANTÍNIA,Cerrado,53.0,0.0,0.99,-9.83416,-48.18138,3.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,TOCANTÍNIA,Cerrado,53.0,0.0,1.0,-9.83114,-48.17636,1.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,RIO SONO,Cerrado,53.0,0.0,0.99,-9.53916,-47.66791,0.9
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,52.0,0.0,0.57,-10.63749,-47.76673,3.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,52.0,0.0,0.63,-10.6337,-47.76601,3.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,53.0,0.0,1.0,-10.02216,-47.58938,1.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,53.0,0.0,1.0,-10.01833,-47.58883,1.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,53.0,0.0,1.0,-10.01451,-47.58825,2.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,53.0,0.0,1.0,-10.01,-47.59241,2.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,53.0,0.0,1.0,-10.00619,-47.59179,5.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,53.0,0.0,1.0,-10.00237,-47.59118,5.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,MIRANORTE,Cerrado,53.0,0.0,1.0,-9.52922,-48.57531,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,MIRACEMA DO TOCANTINS,Cerrado,3.0,0.0,1.0,-10.00072,-48.65205,0.8
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.94,-10.74451,-49.02534,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.9,-10.74391,-49.02943,3.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.9,-10.74331,-49.03351,3.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.93,-10.74095,-49.02479,2.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.9,-10.74035,-49.02887,2.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.9,-10.73975,-49.03295,2.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.91,-10.73738,-49.02424,2.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.9,-10.73619,-49.03239,2.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.9,-10.73382,-49.0237,1.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SUCUPIRA,Cerrado,45.0,0.0,1.0,-12.24984,-48.78616,0.8
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SUCUPIRA,Cerrado,43.0,0.0,1.0,-12.24921,-48.79058,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PEIXE,Cerrado,35.0,0.0,0.82,-11.51939,-48.47558,0.8
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,52.0,0.0,1.0,-11.04745,-48.86391,0.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.93,-10.74808,-49.02589,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.9,-10.74747,-49.02999,3.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.79,-10.74562,-49.06729,1.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.9,-10.74501,-49.07143,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.83,-10.74206,-49.06677,3.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.93,-10.74145,-49.07091,0.8
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PARANÃ,Cerrado,46.0,0.0,1.0,-12.17808,-47.97527,2.7
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,BARRO ALTO,Cerrado,59.0,0.0,1.0,-15.07908,-48.94454,3.1
2024/06/20 04:49:00,NOAA-20,Brasil,GOIÁS,GOIÂNIA,Cerrado,37.0,0.0,1.0,-16.55663,-49.27662,0.8
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,CERES,Cerrado,60.0,0.0,1.0,-15.35111,-49.61271,2.0
2024/06/20 04:49:00,NOAA-20,Brasil,SÃO PAULO,VALPARAÍSO,Mata Atlântica,25.0,0.0,1.0,-21.23294,-50.83432,1.0
2024/06/20 04:49:00,NOAA-20,Brasil,SÃO PAULO,VALPARAÍSO,Mata Atlântica,25.0,0.0,1.0,-21.22927,-50.83377,0.8
2024/06/20 04:51:00,NOAA-20,Brasil,PARANÁ,TURVO,Mata Atlântica,23.0,0.3,0.89,-25.05229,-51.52032,2.2
2024/06/20 04:51:00,NOAA-20,Brasil,PARANÁ,TURVO,Mata Atlântica,23.0,0.3,0.82,-25.05095,-51.51726,2.9
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,SÃO CAETANO DE ODIVELAS,Amazônia,-999.0,1.72,0.0,-1.02383,-47.96822,1.2
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,PARAGOMINAS,Amazônia,15.0,0.0,0.26,-3.27973,-47.84328,1.1
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,PARAGOMINAS,Amazônia,15.0,0.0,0.41,-3.27624,-47.84273,1.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,TAILÂNDIA,Amazônia,10.0,0.0,0.16,-2.81178,-48.70304,1.5
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,9.0,0.15,0.01,-2.7313,-47.64801,1.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,9.0,0.13,0.01,-2.7307,-47.65191,1.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,9.0,0.18,0.02,-2.7278,-47.64748,1.5
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,9.0,0.17,0.01,-2.7272,-47.65138,1.5
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,8.0,1.33,0.02,-2.72644,-47.44678,2.2
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,8.0,1.29,0.03,-2.72584,-47.45071,2.2
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,8.0,1.35,0.01,-2.72291,-47.44625,0.9
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,8.0,1.32,0.01,-2.72231,-47.45019,0.9
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,8.0,1.41,0.01,-2.72059,-47.43782,2.8
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,20.0,0.0,0.63,-4.66031,-48.40079,2.0
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,24.0,0.0,0.19,-4.5365,-48.04957,4.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,24.0,0.0,0.19,-4.5359,-48.05344,2.3
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,24.0,0.0,0.19,-4.533,-48.04903,6.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,24.0,0.0,0.19,-4.5324,-48.05289,3.7
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,24.0,0.0,0.19,-4.5295,-48.04848,6.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,JACUNDÁ,Amazônia,19.0,0.0,1.0,-4.48894,-49.00882,2.6
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,23.0,0.0,0.15,-4.29421,-48.05028,11.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,23.0,0.0,0.15,-4.29072,-48.04976,11.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,23.0,0.0,0.14,-4.28723,-48.04924,4.7
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,20.0,0.0,0.15,-4.28532,-48.26844,1.1
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,20.0,0.0,0.17,-4.28473,-48.27223,1.1
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,20.0,0.0,0.18,-4.28415,-48.27598,1.1
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,20.0,0.0,0.41,-4.28128,-48.27169,0.7
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,20.0,0.0,0.31,-4.28069,-48.27543,0.9
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,22.0,0.0,0.14,-4.20349,-48.20958,1.5
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,22.0,0.0,0.16,-4.20232,-48.20911,3.2
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,22.0,0.0,0.15,-4.20003,-48.20905,1.5
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,25.0,0.0,0.19,-3.98405,-48.0871,4.7
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,25.0,0.0,0.28,-3.98345,-48.09094,1.1
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,DOM ELISEU,Amazônia,25.0,0.0,0.55,-3.97998,-48.0904,1.1
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,14.0,0.0,0.84,-3.74872,-49.11199,0.6
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,14.0,0.0,0.12,-3.67939,-49.05836,1.1
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,14.0,0.0,0.07,-3.67884,-49.06192,1.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,14.0,0.0,0.08,-3.67603,-49.05785,1.6
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,34.0,0.0,1.0,-8.31239,-49.31581,1.2
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,35.0,0.0,0.83,-8.14206,-49.49369,0.4
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,35.0,0.0,0.8,-8.1415,-49.49741,1.0
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,35.0,0.0,0.63,-8.13864,-49.49319,0.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,ABREULÂNDIA,Cerrado,52.0,0.0,0.9,-9.35026,-49.53413,0.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,ABREULÂNDIA,Cerrado,52.0,0.0,0.8,-9.34681,-49.5336,0.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,ABREULÂNDIA,Cerrado,53.0,0.0,1.0,-9.27578,-49.54278,5.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,ABREULÂNDIA,Cerrado,53.0,0.0,1.0,-9.27234,-49.54225,5.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,ARAGUACEMA,Cerrado,53.0,0.0,1.0,-9.27177,-49.54604,5.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,ARAGUACEMA,Cerrado,35.0,0.0,0.89,-9.0829,-49.5689,1.3
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,ARAGUACEMA,Cerrado,35.0,0.0,0.72,-9.07946,-49.56837,1.3
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,ARAGUACEMA,Cerrado,35.0,0.0,0.72,-9.07889,-49.57214,1.3
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,GOIANORTE,Cerrado,38.0,0.0,1.0,-8.91412,-48.89694,1.3
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,GOIANORTE,Cerrado,38.0,0.0,1.0,-8.91353,-48.90092,1.3
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,GOIANORTE,Cerrado,39.0,0.0,1.0,-8.9106,-48.8964,1.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,GOIANORTE,Cerrado,39.0,0.0,1.0,-8.91001,-48.90038,1.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,GOIANORTE,Cerrado,27.0,0.0,1.0,-8.90334,-49.13602,1.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,GOIANORTE,Cerrado,39.0,0.0,1.0,-8.89886,-48.90273,0.8
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,GOIANORTE,Cerrado,40.0,0.0,1.0,-8.89594,-48.89822,0.9
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,GOIANORTE,Cerrado,40.0,0.0,1.0,-8.89534,-48.90219,1.6
2024/06/20 04:46:00,NOAA-20,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,35.0,0.0,1.0,-8.71157,-50.03364,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,35.0,0.0,1.0,-8.70819,-50.03312,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,52.0,0.0,0.99,-10.79369,-49.45104,0.9
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,52.0,0.0,0.92,-10.78375,-49.29934,1.2
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,52.0,0.0,0.66,-10.72705,-49.48184,1.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,52.0,0.0,0.8,-10.72646,-49.48576,2.6
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,52.0,0.0,0.95,-10.72587,-49.48967,2.6
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,52.0,0.0,0.97,-10.72528,-49.4936,3.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,52.0,0.0,0.99,-10.72469,-49.49752,3.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,52.0,0.0,0.61,-10.72356,-49.48131,3.6
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,52.0,0.0,0.78,-10.72297,-49.48523,1.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,52.0,0.0,0.93,-10.72238,-49.48915,1.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,36.0,0.0,0.97,-10.53082,-49.56928,1.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,36.0,0.0,0.88,-10.52269,-49.55213,3.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,CRISTALÂNDIA,Cerrado,36.0,0.0,0.91,-10.52211,-49.55601,3.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,42.0,0.0,1.0,-10.06397,-49.69751,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,42.0,0.0,1.0,-10.06109,-49.6932,2.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,42.0,0.0,1.0,-10.06053,-49.69699,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,0.58,-10.02563,-50.13935,2.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,0.72,-10.02508,-50.14304,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,0.68,-10.02224,-50.13883,2.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,0.8,-10.02169,-50.14251,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,0.89,-10.01829,-50.14199,5.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,1.0,-10.0149,-50.14146,5.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,1.0,-10.01435,-50.14514,5.1
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,52.0,0.0,1.0,-10.01212,-50.15986,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,52.0,0.0,1.0,-10.00873,-50.15934,0.9
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,1.0,-10.00701,-50.14777,2.9
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,24.0,0.0,1.0,-12.02855,-49.55316,0.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,25.0,0.0,1.0,-12.02821,-49.55388,0.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,53.0,0.0,1.0,-11.58603,-50.42273,1.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,53.0,0.0,1.0,-11.58491,-50.43016,5.7
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,53.0,0.0,1.0,-11.58207,-50.42592,12.2
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,53.0,0.0,1.0,-11.58151,-50.42964,33.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,53.0,0.0,1.0,-11.48662,-50.36274,0.9
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,DUERÉ,Cerrado,16.0,0.0,0.71,-11.1469,-49.72935,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,DUERÉ,Cerrado,16.0,0.0,0.71,-11.14633,-49.73323,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,49.0,0.0,1.0,-11.08457,-49.51279,1.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,50.0,0.0,1.0,-11.08107,-49.51226,1.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,47.0,0.0,1.0,-11.07578,-49.47509,1.4
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,50.0,0.0,1.0,-11.07407,-49.51122,4.5
2024/06/20 04:46:00,NOAA-20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,50.0,0.0,1.0,-11.07229,-49.49888,0.9
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,NOVA CRIXÁS,Cerrado,51.0,0.0,1.0,-13.51165,-50.66992,0.5
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,NOVA CRIXÁS,Cerrado,51.0,0.0,0.93,-13.51109,-50.67371,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,NOVA CRIXÁS,Cerrado,50.0,0.0,0.96,-13.5071,-50.67698,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,61.0,0.0,1.0,-13.2264,-49.85466,1.5
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,61.0,0.0,1.0,-13.22581,-49.85869,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,NOVO PLANALTO,Cerrado,61.0,0.0,1.0,-13.16267,-49.82145,2.2
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,NOVO PLANALTO,Cerrado,61.0,0.0,1.0,-13.16208,-49.82547,1.3
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,NOVA CRIXÁS,Cerrado,15.0,0.0,1.0,-14.04125,-50.52138,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,NOVA CRIXÁS,Cerrado,15.0,0.0,1.0,-14.04067,-50.52526,0.7
2024/06/20 04:46:00,NOAA-20,Brasil,MATO GROSSO,COCALINHO,Cerrado,62.0,0.0,1.0,-14.26502,-51.27442,1.4
2024/06/20 04:46:00,NOAA-20,Brasil,MATO GROSSO,COCALINHO,Cerrado,62.0,0.0,1.0,-14.26376,-51.27471,1.1
2024/06/20 04:46:00,NOAA-20,Brasil,MATO GROSSO,COCALINHO,Cerrado,62.0,0.0,1.0,-14.26039,-51.27418,1.1
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,JUSSARA,Cerrado,26.0,0.0,1.0,-15.11338,-51.51962,3.9
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,JUSSARA,Cerrado,26.0,0.0,1.0,-15.11001,-51.51908,3.9
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,JUSSARA,Cerrado,26.0,0.0,1.0,-15.10663,-51.51855,2.0
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,JUSSARA,Cerrado,26.0,0.0,1.0,-15.10044,-51.51376,1.0
2024/06/20 04:46:00,NOAA-20,Brasil,GOIÁS,JUSSARA,Cerrado,26.0,0.0,1.0,-15.09707,-51.51323,1.0
2024/06/20 04:49:00,NOAA-20,Brasil,GOIÁS,CAIAPÔNIA,Cerrado,64.0,0.0,1.0,-16.83245,-51.24615,1.8
2024/06/20 04:49:00,NOAA-20,Brasil,GOIÁS,CAIAPÔNIA,Cerrado,64.0,0.0,1.0,-16.829,-51.2456,1.0
2024/06/20 04:49:00,NOAA-20,Brasil,GOIÁS,IVOLÂNDIA,Cerrado,63.0,0.0,1.0,-16.70058,-50.9191,0.5
2024/06/20 04:49:00,NOAA-20,Brasil,GOIÁS,IVOLÂNDIA,Cerrado,62.0,0.0,1.0,-16.70025,-50.91198,1.3
2024/06/20 04:49:00,NOAA-20,Brasil,GOIÁS,IVOLÂNDIA,Cerrado,62.0,0.0,1.0,-16.69966,-50.91597,4.1
2024/06/20 04:49:00,NOAA-20,Brasil,GOIÁS,IVOLÂNDIA,Cerrado,63.0,0.0,1.0,-16.69618,-50.91542,0.2
2024/06/20 04:49:00,NOAA-20,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Mata Atlântica,25.0,0.0,-999.0,-20.99457,-51.79219,1.8
2024/06/20 04:51:00,NOAA-20,Brasil,PARANÁ,MARILENA,Mata Atlântica,27.0,0.0,1.0,-22.76162,-53.07655,14.0
2024/06/20 04:51:00,NOAA-20,Brasil,PARANÁ,MARILENA,Mata Atlântica,27.0,0.0,1.0,-22.75879,-53.07207,2.4
2024/06/20 04:51:00,NOAA-20,Brasil,PARANÁ,MARILENA,Mata Atlântica,27.0,0.0,1.0,-22.75822,-53.07599,1.7
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,12.0,0.0,0.64,-3.70526,-49.1787,1.2
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,BAIÃO,Amazônia,10.0,0.0,0.16,-3.46457,-49.696,1.0
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.04,-3.38412,-49.16847,0.9
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.02,-3.09792,-49.3902,1.0
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,BAIÃO,Amazônia,10.0,0.0,0.01,-2.89046,-49.47886,1.0
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.01,-2.81131,-49.1381,2.0
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.01,-2.81076,-49.14161,2.0
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.01,-2.80797,-49.13758,0.5
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.01,-2.80742,-49.1411,0.5
2024/06/20 04:44:00,NOAA-20,Brasil,PARÁ,BREU BRANCO,Amazônia,10.0,0.0,0.4,-3.72334,-49.56153,1.4
2024/06/20 04:46:00,NOAA-20,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,35.0,0.0,1.0,-8.77497,-50.37438,1.9
2024/06/20 04:46:00,NOAA-20,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,34.0,0.0,1.0,-8.65009,-51.3994,1.8
